DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE
nfEDlN5ywv8vbSCdObkh,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-26T18:30:00.000Z
nfF1Y944RzppXqeA5D0x,FIVE ARENA MEAUX ,published,pro,ChIJ02bKSuih6EcRb796CXVbkVs,48.9539465&2.9154573,2024-02-18T17:00:00.000Z
nfIxvJBbTHaCBao9RdHX,UrbanSoccer Meudon,played,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2023-12-28T19:00:00.000Z
nfXYH6Zzm0y3umkZ3wPt,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-14T16:30:00.000Z
nfs2FcZS3k7o0dHCulrX,Centre Sportif Candie,played,captain,ChIJGzAqWPpx5kcRn8zn_6q7BoY,48.8513896&2.3802138,2024-01-29T21:15:00.000Z
nftoChKZXg88f38TjKt8,Events Five,canceled,captain,ChIJf8cSCJG5rhIRoQadPH-wW1U,43.5399703&1.3922897,2023-11-24T21:00:00.000Z
nfxPMxgKVrvujWO6UZvb,Stade Gilles Joye,published,captain,ChIJw2BPcJnzyRIRLzzgcSTD9TM,43.5744126&5.3446134,2024-02-19T18:00:00.000Z
ng5Ri4Yq4sHM6PEabhNm,Centre Sportif Hautpoul,published,captain,ChIJ79fuL8Zt5kcRk9e1VH01h_U,48.8847213&2.3874252,2023-10-09T20:50:00.000Z
ngDW1nm2cpiwVvOs2XB9,LE FIVE Paris 13,published,pro,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-03-25T22:00:00.000Z
ngM4WFRi1Eq7B6cOACKd,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-28T16:00:00.000Z
nh0Cuv7afZd5dFtsMNwP,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-26T19:00:00.000Z
nh4WuKVzkYFBQalYwdP2,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-30T18:00:00.000Z
nh7Rl6cqxFs1TVc018o4,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-01-18T19:00:00.000Z
nhZZlvv5XOZoL5IIfxTI,Espace socioculturel Martin Luther King,published,captain,ChIJccSvohYL5kcR4w3L5_Xcuvo,48.7675819&2.4564819,2023-11-26T15:30:00.000Z
nhhX9arQKQFOg7DlcSPg,Top Ten,published,pro,,48.8729106&2.6840919,2023-09-17T16:00:00.000Z
nhiPYp2Cs3YvOeVNYAOY,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-11-15T16:30:00.000Z
nhpezw97rcBADAtMn4b5,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-02-17T13:00:00.000Z
nhwB3EbnJQVRkTOerb5V,UrbanSoccer La Défense,played,captain,,48.8996456&2.2216773,2023-09-15T16:45:00.000Z
nhyvNQZaUak44oT9FYym,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-07T22:00:00.000Z
ni3OcOxqiQDkAeXoDMSc,LE FIVE Paris 13,canceled,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-01-19T19:00:00.000Z
ni5sX3dEkhQOu7QaULJq,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-10-09T17:00:00.000Z
niORarwKA1UhEX39iXaa,EFIVE Avignon Vedene,published,captain,ChIJd-UEcsXztRIRA9jWoQe2RtU,43.97166319999999&4.894042,2024-02-19T18:00:00.000Z
niQUPwPOn3t5xP8dxQR5,UrbanSoccer - Lille Lezennes,played,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-10-05T16:45:00.000Z
niUQUAx6BNysDJhv1L2P,LE PARK Complexe Multisports,played,captain,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2023-11-23T20:30:00.000Z
niYVLVHJi4dJqm21UcEz,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-10-31T19:00:00.000Z
nibozN51cL3nQRvGolLI,LE FIVE Marville - La Courneuve,played,captain,,48.9364404&2.3869147,2023-11-13T19:30:00.000Z
nice1DzplOHJZwB0SBc6,STADIUM FOOT 5 VILLAGE,played,captain,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2023-10-31T18:00:00.000Z
nigJCr6ZWKqJsQH6b9WV,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-01-15T22:00:00.000Z
nin7VyltTEqCZ8QW8mGR,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-02-04T19:00:00.000Z
nj2zUsl6PgT4I7sYCGUi,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-07T18:00:00.000Z
njN2JqCYlXTCButkO1Za,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-12T16:00:00.000Z
njQtIidmtdG2qxbeLCha,UrbanSoccer - Toulouse Sept Deniers,canceled,captain,,43.6321552&1.411696,2023-09-19T20:00:00.000Z
njlcf1vZMcLJcsYfykUW,LE FIVE Créteil,played,pro,,48.7643086&2.4706522,2024-01-03T16:00:00.000Z
njmUpuiOTFoNwUpITu7K,Top Ten,played,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-20T15:00:00.000Z
njrll2OpYdHveHld6jby,LE FIVE Marville - La Courneuve,canceled,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-11-24T19:00:00.000Z
njsvjhdS8fFYTL5M1mRo,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-11-25T13:00:00.000Z
nk8sKAnANigFOXQhDRbo,STADE JEAN GUIMIER,played,captain,ChIJubZNXRAU5kcRE8aGfElyqiI,48.944666&2.5425404,2023-10-01T08:00:00.000Z
nkVeKIxl12eFNqASZfud,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-21T09:30:00.000Z
nkXByEptuzxWHlBxzl6f,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-10-09T16:15:00.000Z
nkYNDwCAzXZGcU52Nhzb,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-03-15T15:00:00.000Z
nkj5dv1qsO1TymQzx3hV,OHSPORT,canceled,captain,ChIJHeG9fA4X5kcRbGNzVY5Ud5I,48.9672396&2.5670436,2023-12-16T21:00:00.000Z
nkmHH7zc34HTyq3oGSif,LE FIVE Bezons,played,captain,,48.9190419&2.2117725,2023-09-13T20:00:00.000Z
nkvJLXd3VmkSY5SVD9BD,Stadium Thiais,canceled,captain,,48.7511024&2.3713455,2023-09-12T17:30:00.000Z
nl2cF6TS8nqYjTHNtXNS,Testing Purposes,published,pro,,67.461524&-152.801377,2024-02-06T15:00:00.000Z
nl3DXre0j48Bhnw98pEV,UrbanSoccer - Lille Bondues,published,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-10-25T17:15:00.000Z
nl3SL3LABhSPR62cJ5vc,LE FIVE Bobigny,published,pro,,48.901553&2.4313304,2023-09-27T16:00:00.000Z
nl8eGlKxYwhas8wCIkD4,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-22T08:00:00.000Z
nlC3BicP7AhVKwL7rINI,Classico Foot,played,captain,,43.5945434&1.2911399,2023-09-10T15:00:00.000Z
nlOuykEe0SkSqCK9bxW7,LE FIVE Bezons,canceled,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-02-10T11:00:00.000Z
nlU9jDnPmRW47tv73kyh,LE FIVE Bezons,canceled,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190419&2.2117725,2023-10-16T17:30:00.000Z
nlgqAVvwJPbADqfcKJd4,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-13T21:00:00.000Z
nlw2Vs1oD5tVdTi9vDFu,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-07T18:30:00.000Z
nm95xkJSSSbMmhqKSSe0,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-10-15T15:00:00.000Z
nmBjysYy46vIfDUHVbb6,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-10-19T17:30:00.000Z
nmZywEsZlmC8pfyWQBu8,FOOT IN FIVE - ÉPINAY-SUR-SEINE,published,pro,,48.9552257&2.3328346,2023-10-10T16:00:00.000Z
nmgbMzmSL6xW3hl2rE5o,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-01-22T11:15:00.000Z
nmmzhQZ7veX8bDO2ao1A,LE FIVE Bezons,published,pro,,48.91909&2.2093051,2023-09-07T20:00:00.000Z
nmqu5gthM0iQ6cTjTAf7,LE FIVE Paris 13,published,pro,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-03-07T22:00:00.000Z
nmr3I3OMjcU6gFmwYG51,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-12-16T12:00:00.000Z
nmrFWl4W2KvsoojZPyMX,Play Soccer,published,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-08T11:30:00.000Z
nn6yCyaX3Sh8o5EpwXqd,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-09-17T17:00:00.000Z
nnNFfdVeFB6TSsvnPqK9,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-27T21:00:00.000Z
nnQC5g31piMOOt91fFBg,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-01-27T08:00:00.000Z
nncKyDkhPflwMhhfosXK,Gymnase de la Pointe d'Ivry,published,captain,ChIJfc8I6lJz5kcRG0-l3JAocM4,48.8228178&2.3656654,2023-11-02T19:30:00.000Z
nnlg0YtStRikHJIi1Yj5,Foot POWER 5,published,pro,,48.960066&2.2061913,2023-11-06T17:00:00.000Z
nnsgsyp7P7tlgPQUWKmi,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-19T18:30:00.000Z
no4j0Bs4QbbFYhuZBOcH,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-02-20T17:45:00.000Z
no9xK8rd7Xp8tfNOQdrR,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-29T20:30:00.000Z
noIy5L4F0IDFiVUhp0N2,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-11-12T19:30:00.000Z
noSn57D42zQJynbtdpI6,Stade Lilian Thuram,published,captain,,48.933705&2.2828141,2023-09-02T06:30:00.000Z
noVHphB96W8hB9X7LT2m,LE FIVE Paris 13,published,pro,,48.8181615&2.3658793,2023-10-09T21:00:00.000Z
noaLpTYECEJZ4rn6fAl8,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-11-03T18:00:00.000Z
nou59N2LEpC0k2ZpOhyW,GOPARK INTERIEUR - Paintball et trampolines parc,played,captain,ChIJ2cJmdhf15kcRQ4mUOxIVzd0,49.045624&2.0799886,2024-01-09T20:00:00.000Z
npJPJ5v8vFNN00EbKSDl,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-09-27T10:00:00.000Z
npZlaLdVMzTYR8lIXPmw,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-16T20:00:00.000Z
npohQyg7OrTsCaMzuV1R,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-01-10T18:00:00.000Z
npqFpuJjle43pmlMYPvM,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-24T10:30:00.000Z
nq13mzODt45tOOVLfAJJ,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-13T09:00:00.000Z
nqCOdktwxXNyZxjfThIA,LE FIVE Paris 18,canceled,captain,,48.8978522&2.3700234,2023-12-15T20:30:00.000Z
nqahutdryEXSVlhyMMXy,Futsal,canceled,captain,,50.6160524&3.100639,2023-09-05T17:00:00.000Z
nqdgvdtsyj5YYh7nKNf3,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-10-02T18:30:00.000Z
nqlFC0gu0Idag86QOPpL,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-06T21:00:00.000Z
nqmOxjGEwQT8YASgP1op,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-27T20:00:00.000Z
nr9nQA5cbaVfTOjJjvdY,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-16T18:00:00.000Z
nrv75Edr11DtsmYx0UW1,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-02-12T17:00:00.000Z
nrvJAUXkUXXpGrORfguc,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-03-02T16:15:00.000Z
nsFYSNe9EL6YzRZhL0tL,FIVE ARENA MEAUX ,canceled,pro,,48.9539465&2.9154573,2023-12-18T16:00:00.000Z
nsZxGMUtQkx4jGAKWgU0,Events Five,draft,captain,ChIJf8cSCJG5rhIRoQadPH-wW1U,43.5399703&1.3922897,2023-10-02T19:00:00.000Z
nsj6ZcBpcAoGb5M4icZo,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-19T19:00:00.000Z
nsyTGt7WtFNUZROK9Jpq,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-11-14T21:00:00.000Z
nt6ZW9RVhwTTiIeq5vne,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-15T19:00:00.000Z
ntEaIOvMQP0K4HGi3NDk,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-02-17T12:00:00.000Z
ntOrMmWaw8MZWJCkOrha,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-10-20T17:00:00.000Z
ntQDVVU2qw5u4ox8DKXa,LE FIVE Bobigny,published,pro,,48.901553&2.4313304,2023-09-12T21:00:00.000Z
ntV7SFBAGe9gfNW8eCbm,UrbanSoccer - Puteaux,published,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-06T11:00:00.000Z
ntYuB7ggnlZXM20hVbOe,Parc Interdépartemental des Sports du Tremblay,draft,captain,ChIJBVkfrQ4N5kcRGi-XnNQN_yo,48.8281085&2.491365,2023-11-11T15:00:00.000Z
ntaRRuwOiIDWedzXrxSP,Parc Omnisport Suzanne Lenglen,canceled,captain,ChIJ0_E6kcV65kcRpEn1nM0j_KU,48.8303784&2.2714163,2023-10-14T14:00:00.000Z
nthTp8N3YPvLpals72Vq,Footsal Cousinerie,played,captain,ChIJXQyb1d8pw0cRLO_Ed5xHTIQ,50.6440829&3.1459612,2023-11-22T20:00:00.000Z
nuAgrC0yxZ2ZERHwPGEX,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-09-07T15:30:00.000Z
nuJV113nayPkaq9TSjCq,Halle Georges Carpentier,canceled,captain,ChIJnXkSwCty5kcR-nlHXNFQlg4,48.82020139999999&2.3672361,2024-01-01T10:50:00.000Z
nuNS09rFyCrxsSZxr9tE,Complexe sportif Arrighi - Stade - Gymnase - Tennis,played,captain,ChIJdY7UfIRz5kcRyDIR404fW5A,48.7830911&2.3989573,2023-09-21T17:45:00.000Z
nuQ9UhsTtCWGVRi1HDca,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-09-28T19:00:00.000Z
nuV2L2AnclgVtHzk2zxa,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-15T18:30:00.000Z
nuW6qnLlM7fjhdxDdBX0,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-02-15T18:15:00.000Z
nubR1RFmalTOboY4jqB8,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-13T18:45:00.000Z
nubhEaz23btMx6TRR19j,Events Five,played,captain,ChIJf8cSCJG5rhIRoQadPH-wW1U,43.5399703&1.3922897,2024-02-07T19:00:00.000Z
nuuhoRRhec92kECMfEJ4,LE FIVE Champigny,canceled,captain,,48.8194084&2.5251846,2023-09-17T10:00:00.000Z
nuwqcajYVhYWLamMsFxL,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-10-20T17:00:00.000Z
nv3ADghT1veqYWOnelMp,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-12-20T20:00:00.000Z
nv3LaI9mS7sZlt3GzHYy,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-14T10:15:00.000Z
nv5DgnpmBxLvFKOWops8,Le Mercato FOOT INDOOR,played,captain,ChIJzRK7HJy_yRIRqEreyEiAfC0,43.3426654&5.4084961,2023-10-23T18:00:00.000Z
nvDQTHbcErzp9uDg7H9G,LE FIVE Villette,played,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-01-31T18:00:00.000Z
nvPzuCDTG8wLKpEGsEwU,Futsal 17e - Viking Club Paris,published,captain,ChIJ6bCcaTRv5kcRSQHUYpTWVaU,48.895936&2.3169137,2024-02-12T08:00:00.000Z
nvWwtYw6clQhuCmmJa1i,Evolution Football,played,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2023-11-08T18:30:00.000Z
nvYcmZUEsL4s7CjdNHE8,Urban Soccer,played,captain,ChIJQa9SIC3v9EcR6KzO4cOApok,45.6833208&4.7719325,2023-10-22T08:30:00.000Z
nvoq6YfuaBsctAUS6nzl,UrbanSoccer - Lille Bondues,played,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-10-08T10:30:00.000Z
nvyoGK6jmTcwJL2JWpfa,LE FIVE Créteil,played,pro,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2024-02-18T11:00:00.000Z
nw5OBmsCnIBQpXu3Y4lf,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-15T17:15:00.000Z
nwBSi47tfOSvUBDddYbI,Parc Sainte Barbe,canceled,captain,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2023-09-25T15:00:00.000Z
nwLXYmlqHK7myQbDC4KS,Top Ten,published,pro,,48.8729106&2.6840919,2024-01-15T11:00:00.000Z
nwM9LCDaoqz5sVqwgdOG,UrbanSoccer - Lille Bondues,played,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2024-02-11T11:30:00.000Z
nwNVcbgVMcehEfu76IzH,OHSPORT,published,captain,ChIJHeG9fA4X5kcRbGNzVY5Ud5I,48.9672396&2.5670436,2023-11-27T20:00:00.000Z
nwdLgNOmlAE1Zizfy4w8,UrbanSoccer - Marne-La-Vallée,played,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-09-24T15:30:00.000Z
nwe2JQQrauBEXTQFAPU5,UrbanSoccer - Lyon Parilly,draft,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-02-08T18:30:00.000Z
nx0IL8KLcsnz8MNSNFja,Monclub Futbol,played,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-11-16T18:00:00.000Z
nx0pog1jFbhpmZW28fXJ,Parc des sports des Maisons Rouges,published,captain,ChIJlRgC-MAN5kcRniSfE7KINi8,48.8302193&2.5256499,2024-02-24T11:00:00.000Z
nxBQKUWJLHjS6wNE3MYI,Centre sportif Suzanne Lenglen,published,captain,ChIJjyw8lw975kcRB8dEmGn3P0Q,48.8302835&2.2740847,2024-01-03T11:10:00.000Z
nxE6QdrkvQu3crxS40MR,Parc Sainte Barbe,canceled,captain,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2024-01-25T15:00:00.000Z
nxEIMHSpzYyP8OTZavpC,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-09T18:30:00.000Z
nxHB3KGcbTuYdfBltrs4,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-31T19:00:00.000Z
nxTE4ls464G26ONCcarh,LE FIVE Villette,canceled,pro,,48.9070122&2.3861459,2023-10-28T11:00:00.000Z
nxjwlU5ffUrTACtGccop,LE FIVE Paris 13,canceled,pro,,48.8181615&2.3658793,2024-01-24T22:00:00.000Z
nxnHoWxhYEmpufq78jFG,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-29T17:00:00.000Z
nxvTveygJDEtF22dkBPy,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-02-26T14:00:00.000Z
ny2uC953udmFH6Xrknwm,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2023-12-10T22:00:00.000Z
nyA423BdXarfXovzAFrP,LE FIVE Villette,canceled,pro,,48.9070122&2.3861459,2023-09-11T16:00:00.000Z
nyDGx79BpNTjKtr0tOns,FIVE ARENA,published,captain,ChIJ02bKSuih6EcRb796CXVbkVs,48.9539465&2.9154573,2023-11-20T16:00:00.000Z
nyF8OoiIzI2bZbnYAxwb,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2023-09-28T09:00:00.000Z
nySxgR15V64jCywTYh1f,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-16T18:55:00.000Z
nyY8czmGiqlcFDgrqqnS,MONCLUB 2.0,canceled,captain,ChIJv9owGLm-yRIRfuDnd3G6nR4,43.2895156&5.4611522,2023-11-15T16:30:00.000Z
nydyghe1mu5EINLl32lE,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-12T19:20:00.000Z
nygTjUyx3JMRk4XM2Asj,UrbanSoccer La Défense,canceled,captain,,48.8996456&2.2216773,2023-09-17T16:00:00.000Z
nyiyOYNMCdyBDK23rxW5,LE FIVE Morangis,played,captain,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2024-02-20T19:00:00.000Z
nywhfrxuGdM0r3UsJy7d,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2023-09-11T10:00:00.000Z
nzY3dco7OotcpS26kayj,Firefoot,canceled,captain,ChIJ0zSROfj15kcR4l0wrCcYPMk,49.0275342&2.1040185,2024-01-06T18:00:00.000Z
nzkjpHWMf1bX6mzJCvnE,UrbanSoccer Guyancourt,played,captain,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2024-02-08T17:30:00.000Z
nzlijmKnnu2eGNWt24JQ,Stade Olympique Yves du Manoir,canceled,captain,ChIJYeUIntpl5kcRZsN35flVVAY,48.9292771&2.2477717,2024-01-14T09:00:00.000Z
o0Az3e6hYI6sCnu2ncxP,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-03-29T11:00:00.000Z
o0JUrtDykBbGCtfekHU4,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-10T15:25:00.000Z
o0Ndg4furpHSHNTLhH60,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-10T12:00:00.000Z
o0cGFCdwBd0ADEncMIYB,LE FIVE Bobigny,canceled,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2023-12-28T19:00:00.000Z
o0tvxSDiYg3ZZ8h9LZml,LE FIVE Bobigny,canceled,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2023-09-28T18:00:00.000Z
o0v59egTG0nj9ni5zTnt,Le 13 - Foot en salle - Marseille,played,captain,ChIJR62kUm_ByRIRDnGQqGCeUVQ,43.33370070000001&5.370389599999999,2023-12-18T17:30:00.000Z
o0z8Pd1ICO2QhkWzuufm,Evolution Football,played,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2024-01-16T20:30:00.000Z
o1J8gRyCh8cjUIp2aY7S,UrbanSoccer - Puteaux,canceled,captain,,48.8836397&2.2312283,2023-09-01T17:45:00.000Z
o1KCMIGYvyDFRT0ACS8y,UrbanSoccer Meudon,canceled,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001204&2.2140771,2024-02-02T19:00:00.000Z
o1QFh70f4q5DApDAzOxn,Stade Honoré de Balzac,played,captain,ChIJn6By2IBz5kcRqQWA0WfKpYg,48.7771193&2.4003371,2023-11-09T17:45:00.000Z
o1mbDCGRJD47alhCp9XA,Stade Sonny anderson,published,captain,ChIJhwWrIsjr9EcRXzfmLKL7YT4,45.74553119999999&4.8168893,2024-02-04T14:00:00.000Z
o1wcd0vEngOWfxbFSVKE,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-14T22:00:00.000Z
o25Vxnff5wxofS48MXh3,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-10-26T17:15:00.000Z
o2JScgudZP4af6Nrob0C,Evolution Football,canceled,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2024-01-29T21:00:00.000Z
