DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED
0YAo2lM8njK7g4JMbCCh,Kinshasa - Test,published,pro,,-4.3032527&15.310528,2024-03-19T04:00:00.000Z,60,12,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0
qzBxSUiJBkfZb8loBhrG,Foot-Max Argenteuil,published,pro,,48.9501632&2.2093946,2024-03-19T11:00:00.000Z,60,8,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,0,10,0,0,0,0,0
tZCv2qDLb0n5QrNp2AJM,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-19T11:30:00.000Z,60,7,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
7GI4jRy3VSTpzRGUPc6K,Testing Purposes,published,pro,,67.461524&-152.801377,2024-03-19T15:00:00.000Z,90,12,public,false,,,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,0,10,0,0,0,0,0
04CZXlaO6SgpKgjKxBsC,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-19T16:00:00.000Z,60,7,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
0dvQQhAwS5QZSC5wOfSb,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-19T16:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,1,10,0,0,0,0,0
3U4FH6lUnlvFV32DzQCx,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-19T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
puDp4notCZB7gyYdVza0,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-19T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
bsHHoE8n87KYE0FGjuCr,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-19T17:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
NzXwImqQ4YwDnXMly1zv,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-20T11:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
aqH0ti8p73l9tkOBdL4v,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-20T11:00:00.000Z,60,8,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
RrRmeHI2Hz9BbKVn12tt,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-20T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
FWObDO3ACuJUYcDLQNJb,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-20T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
5baG1RPniGSdWUFIU1SZ,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-20T17:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
qWWNtVvS5APcXcFvFZuk,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-21T11:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
iqy1Ft7CUGtfEpWXEYvp,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-21T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
611j9Pp6hIqmTB3SeHw2,Testing Purposes,published,pro,,67.461524&-152.801377,2024-03-21T19:15:00.000Z,60,12,public,false,,,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,0,10,0,0,0,0,0
gNiMkX0v7lpOSVfajPLT,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-22T11:30:00.000Z,60,7,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
5SYzW8jCZilGwmjxIcOG,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-22T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
acnbWWVJIjzUQT7E8Oaf,Top Ten,published,pro,,48.8729106&2.6840919,2024-03-22T16:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,6,10,0,0,0,0,0
wmCOg5uvEwWW0miTAuki,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-22T16:00:00.000Z,60,7,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
HvXYvgiE9Qd18TchieGj,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-22T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
9lxDEydzvJESLQf1T7LQ,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-22T18:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
K10LoIGjuW4oZEQnzRuG,FIVE ARENA MEAUX ,published,pro,,48.9539465&2.9154573,2024-03-22T19:30:00.000Z,90,10,public,false,,,4K6djqUyJdTgGF3Q7nh7CXQHqVh1,0,10,0,0,0,0,0
EY7FWLeh1iMAGkp2mxxS,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-23T08:10:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
sYNAMHEW4QYDAiNJzJZZ,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-23T15:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,1,10,0,0,0,0,0
8kib1vbLtl0RxZEC0oRa,LE FIVE Paris 13,published,pro,,48.8181615&2.3658793,2024-03-23T21:00:00.000Z,60,10,public,false,,,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,0,10,0,0,0,0,0
mPW4VMVV3HAVKsWkPRqU,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-24T08:00:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
kI8SN506Qf4TqIi658ML,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-24T10:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,12,0,0,0,0,0
e5BiNYRAKzxfee11KvGC,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-25T11:30:00.000Z,60,7,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
RgSDCjKfT8Co5IO6n3Ki,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-25T16:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,1,10,0,0,0,0,0
briL7lJXNO8mPRHJl11Q,LE FIVE Paris 17,published,pro,,48.900032&2.3213449,2024-03-25T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,0,10,0,0,0,0,0
dJxJju9AubGdHPfIBm2m,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-25T16:00:00.000Z,60,7,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
w1S3iWyqwKLQbYWxMhON,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-25T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
r56XbfveCyqDwbmVq5oq,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-25T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
2FXSHjO3FJzb5WWKaaAg,LE FIVE Paris 18,published,pro,,48.8978522&2.3700234,2024-03-25T18:45:00.000Z,60,12,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0
1ZZ63RVzkaPlMiNSj9ll,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-25T22:00:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
IZHmWuPxuBFbES6cAGeL,Kinshasa - Test,published,pro,,-4.3032527&15.310528,2024-03-26T04:00:00.000Z,60,12,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0
A2Gp1klVzE6CN34qhgxL,Foot-Max Argenteuil,published,pro,,48.9501632&2.2093946,2024-03-26T11:00:00.000Z,60,8,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,0,10,0,0,0,0,0
51i0yReb2sn1553Ed2d1,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-26T11:30:00.000Z,60,7,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
fg964gqy0SsETRsO63sq,Testing Purposes,published,pro,,67.461524&-152.801377,2024-03-26T15:00:00.000Z,90,12,public,false,,,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,0,10,0,0,0,0,0
Dw3BvykC5gIzdaoqWJym,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-26T16:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
YRXXSUMOowbvfcTRbnHB,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-26T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
l7joMgbJwGRjcvfjqfuy,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-26T16:00:00.000Z,60,7,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
tkW9SpHGxlB5nmlnMty9,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-26T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
PSsFjzu0Fkf7cqgckqrh,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-26T17:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
ko4wrVo3RQrH8aEPOMEU,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-27T11:00:00.000Z,60,8,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
rUAWMuXmisNBHLpVdCJX,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-27T11:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
ShZL9uujYZKKK1qzbwGm,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-27T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
YML0mBPj6lx5yLduUvkB,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-27T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
j3wuERHGHfG6UqoVa08S,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-27T17:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
HysPifcRCea1LLDoI5uv,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-28T11:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
