REPEATER_ID,ADDRESS,CENTRE,DURATION,EXPECTED_TIME,FIRST_OCCURRENCE,LOCATION_LATITUDE,LOCATION_LONGITUDE,MAX_PLAYERS,ORGANIZER,PLACE_ID,PRICE,STATUS,TIME,TIME_ZONE,WEEKDAY
ggztGRwqm30Z3gosOS1e,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,22:30,2023-09-12T06:25:27.868Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,7,canceled,2023-09-12T20:30:00.000Z,Europe/Paris,3
h1e7D5Ux6xeRmIzLCBX8,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,17:00,2024-02-01T11:49:43.763Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2024-02-01T16:00:00.000Z,Europe/Paris,5
hXHuQxPFkvHo3fhSE132,"187 Rte de Saint-Leu, 93800 Épinay-sur-Seine, France",FOOT IN FIVE - ÉPINAY-SUR-SEINE,90,13:00,2023-09-19T09:02:59.852Z,48.9552257,2.3328346,10,fSh9muNltcVTK0WIVstxyAAnx7V2,ChIJoUR0syFp5kcRUlStnwluaYY,15,canceled,2023-09-19T11:00:00.000Z,Europe/Paris,6
hf9wPFimO2fmCIgtuOLN,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,21:00,2023-09-11T19:31:55.844Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,7,canceled,2023-09-11T19:00:00.000Z,Europe/Paris,2
htyjNBvawmyMXRPAKwFI,"26 Rue Hélène et François Missoffe, 75017 Paris, France",LE FIVE Paris 17,60,17:00,2023-09-07T12:16:15.375Z,48.900032,2.3213449,10,V6mqbc9C8FNa1RQlUupjeoqOsZL2,ChIJ7eI8sFNv5kcR5xy52Wc57NU,5,published,2023-09-07T15:00:00.000Z,Europe/Paris,2
i8L1q2JeKDmkA9ctSyQo,"10 Rue Henri de France, 95870 Bezons",LE FIVE Bezons,90,22:00,2023-08-31T14:21:47.397Z,48.91909,2.2093051,10,U3MriTZbPbTUEsU6RtRuHxDMKvg2,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,14,published,2023-10-29T21:00:00.000Z,Europe/Paris,4
iRQfSjuU9kK6xuC0WegU,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,22:00,2024-02-06T12:02:50.857Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T21:00:00.000Z,Europe/Paris,1
iVgRSjLR69eMKH9ntqxO,"215 Rue d'Aubervilliers, 75018 Paris, France",LE FIVE Paris 18,90,22:20,2023-08-30T05:41:48.651Z,48.8978522,2.3700234,10,UQf33jQhVZhle917nO0h7D5qclV2,ChIJpVT4_n1u5kcRzji6FdTBXXo,10,published,2023-08-30T20:20:00.000Z,Europe/Paris,3
iqPPmWMp1BO0Gvk7cpRd,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,19:30,2023-09-20T03:01:45.282Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,10,canceled,2023-09-20T17:30:00.000Z,Europe/Paris,6
ittSCYdLJsrSqxgseauT,"215 Rue d'Aubervilliers, 75018 Paris, France",LE FIVE Paris 18,60,17:00,2023-08-30T19:24:24.905Z,48.8978522,2.3700234,10,UQf33jQhVZhle917nO0h7D5qclV2,ChIJpVT4_n1u5kcRzji6FdTBXXo,5,published,2023-08-30T15:00:00.000Z,Europe/Paris,5
ix2kp6ejyThdl1sG0GzI,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,16:00,2023-08-29T13:37:31.662Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,8,published,2023-10-04T14:00:00.000Z,Europe/Paris,2
iyOH4ObITzRfHhcmcu8D,"9 Av. de la Prte de Choisy, 75013 Paris, France",LE FIVE Paris 13,60,23:00,2023-09-02T11:42:56.410Z,48.8181615,2.3658793,10,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,10,published,2023-09-02T21:00:00.000Z,Europe/Paris,5
j4eKv1AnC0NrET3OeGJB,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,16:00,2024-02-06T12:22:18.845Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T15:00:00.000Z,Europe/Paris,6
jLQUkSnXCgMXpzvgZ5cA,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,22:00,2024-02-06T12:05:42.359Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T21:00:00.000Z,Europe/Paris,2
jNdUoO739h3pizN0nSeu,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,60,12:00,2023-09-20T03:00:57.548Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,5,canceled,2023-09-20T10:00:00.000Z,Europe/Paris,6
jqPV6FxyN8DRWvFTkYgj,"10 Rue Henri de France, 95870 Bezons",LE FIVE Bezons,90,22:00,2023-08-31T14:21:16.347Z,48.91909,2.2093051,10,U3MriTZbPbTUEsU6RtRuHxDMKvg2,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,14,published,2023-10-29T21:00:00.000Z,Europe/Paris,3
k5GmmbcOwlBCDRtI8ZMP,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,18:00,2023-09-12T06:22:49.441Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,5,canceled,2023-09-12T16:00:00.000Z,Europe/Paris,1
kJjfXPOan5IukVsYzbxB,"304 Av. du Pylône, 06600 Antibes, France",Stadium Antibes,60,17:00,2024-03-05T12:19:55.697Z,43.6121609,7.122323,10,w5VZiCXqSxQ40riMnKYLO11xmeJ2,ChIJSSGxg-PUzRIRblID9ACQndc,10,published,2024-03-05T16:00:00.000Z,Europe/Paris,1
km3YdrPDwkn0Z4IizeD1,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,21:00,2024-02-06T12:05:33.124Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T20:00:00.000Z,Europe/Paris,2
l3eJLWEoAlwVuF35PPKD,"215 Rue d'Aubervilliers, 75018 Paris, France",LE FIVE Paris 18,90,22:30,2024-02-11T09:30:00.519Z,48.8978522,2.3700234,10,UQf33jQhVZhle917nO0h7D5qclV2,ChIJpVT4_n1u5kcRzji6FdTBXXo,12,published,2024-02-11T21:30:00.000Z,Europe/Paris,7
l5usJgnHiGwOeAcdozPC,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,22:00,2023-08-29T13:42:35.104Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,14,published,2023-08-29T20:00:00.000Z,Europe/Paris,3
lDDUGTXex3nkCvvgUxPT,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,21:00,2024-02-06T12:02:40.244Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T20:00:00.000Z,Europe/Paris,1
lzfde1JOGJUaLnEfmpww,"5 Pl. de Beauval, 77100 Meaux, France",FIVE ARENA,60,17:00,2023-11-07T11:52:46.660Z,48.9539465,2.9154573,10,DvgelArQKDSIUjpBZppbbQW6AUH3,ChIJ02bKSuih6EcRb796CXVbkVs,5,canceled,2023-11-07T16:00:00.000Z,CET,3
m2DKZOoy0zjljJXzydbG,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,22:00,2023-08-29T13:43:32.366Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,14,published,2023-08-29T20:00:00.000Z,Europe/Paris,5
mFt3DFpgytDOeLTisCCq,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,21:00,2023-09-24T07:13:30.079Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,10,canceled,2023-09-24T19:00:00.000Z,Europe/Paris,7
mGxIQLQg79rORvIiEie8,"Kinshasa, République démocratique du Congo",Kinshasa,90,16:00,2024-01-19T13:42:53.244Z,-4.3032527,15.310528,10,zCvsukfMuuffsuPpSTQwb7MusMD2,ChIJi2oG_jAxahoRjTdSH05-ixY,21,published,2024-01-19T15:00:00.000Z,Europe/Paris,5
mgYZ4FAldIlIyHgDdLcn,"304 Av. du Pylône, 06600 Antibes, France",Stadium Antibes,60,16:00,2024-03-05T12:18:34.275Z,43.6121609,7.122323,10,w5VZiCXqSxQ40riMnKYLO11xmeJ2,ChIJSSGxg-PUzRIRblID9ACQndc,10,published,2024-03-05T15:00:00.000Z,Europe/Paris,6
mktDpjjbP1jKCq41Vnu9,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,90,09:00,2023-11-22T20:30:16.090Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,15,published,2023-11-22T08:00:00.000Z,Europe/Paris,7
mqxWl266S8c31kaCFE4V,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,90,17:00,2023-11-22T20:17:53.906Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,11,published,2023-11-22T16:00:00.000Z,Europe/Paris,4
n2Rm59MYYdGicNFHUxtA,"215 Rue d'Aubervilliers, 75018 Paris, France",LE FIVE Paris 18,60,17:00,2023-08-30T19:23:27.271Z,48.8978522,2.3700234,10,UQf33jQhVZhle917nO0h7D5qclV2,ChIJpVT4_n1u5kcRzji6FdTBXXo,5,published,2023-08-30T15:00:00.000Z,Europe/Paris,2
nVOe1pSRrO1yKlZB3FA8,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,17:00,2023-11-06T13:19:15.773Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-06T16:00:00.000Z,Europe/Paris,1
nYib3QN5uKGQUHcserLN,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,23:00,2023-11-06T14:08:52.196Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,16.5,published,2023-11-06T22:00:00.000Z,Europe/Paris,2
o1ibucIPPJqeRZv1TrPA,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,22:00,2024-02-06T12:24:28.491Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T21:00:00.000Z,Europe/Paris,7
ozlZNLqXLzUIHR67wpaI,"111 Rue Alexandre Fourny, 94500 Champigny-sur-Marne, France",LE FIVE Champigny,60,19:00,2023-09-04T13:25:18.009Z,48.8194084,2.5251846,10,evlV9mUgATYQ5343zpYZvk4w0r03,ChIJsXi1PLYN5kcRTVVDuczgS2s,11,published,2023-09-04T17:00:00.000Z,Europe/Paris,6
qEO8g0AI1pp43ORtEZoH,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,18:00,2023-09-12T06:24:31.375Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,5,canceled,2023-09-12T16:00:00.000Z,Europe/Paris,3
qsAaJTbgw8ld9MrXtuQR,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,15:00,2024-02-06T12:23:50.258Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T14:00:00.000Z,Europe/Paris,7
qwko26wcQOrvNWwyZnXD,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,18:00,2023-09-24T07:13:12.053Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,10,canceled,2023-09-24T16:00:00.000Z,Europe/Paris,7
r2ZL3mC4qZwx9a4pAc4u,"187 Rte de Saint-Leu, 93800 Épinay-sur-Seine, France",FOOT IN FIVE - ÉPINAY-SUR-SEINE,90,18:00,2023-09-19T08:20:01.261Z,48.9552257,2.3328346,10,fSh9muNltcVTK0WIVstxyAAnx7V2,ChIJoUR0syFp5kcRUlStnwluaYY,15,canceled,2023-09-19T16:00:00.000Z,Europe/Paris,2
r8xibrsZQSxjnaO0q63F,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,19:00,2023-08-29T13:47:39.869Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T17:00:00.000Z,Europe/Paris,7
r9ZU2KKN4kyJWgkm5cHX,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,22:00,2023-08-29T13:41:31.541Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,14,published,2023-08-29T20:00:00.000Z,Europe/Paris,1
rHptLq1W6pCSxzPKJVrE,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,14:30,2023-08-29T13:48:31.867Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T12:30:00.000Z,Europe/Paris,7
rKR0U93ez4wKXhBrRxIJ,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,18:00,2023-09-20T03:01:19.838Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,7,canceled,2023-09-20T16:00:00.000Z,Europe/Paris,6
rNFjKX2fzJGoI6g1TKZn,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,60,13:00,2023-11-22T20:13:09.234Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,7,published,2023-11-22T12:00:00.000Z,Europe/Paris,2
rWeSc9FKknIHBgcal2a2,"111 Rue Alexandre Fourny, 94500 Champigny-sur-Marne, France",LE FIVE Champigny,60,17:00,2023-09-04T13:23:07.511Z,48.8194084,2.5251846,10,evlV9mUgATYQ5343zpYZvk4w0r03,ChIJsXi1PLYN5kcRTVVDuczgS2s,7,published,2023-09-04T15:00:00.000Z,Europe/Paris,5
rbgm1ekkE1rCLo7XMPOQ,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,60,23:00,2023-11-22T20:18:30.591Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,8,published,2023-11-22T22:00:00.000Z,Europe/Paris,4
sKeGd0mSOQNC6jk5sY7b,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,20:30,2023-08-29T13:47:48.660Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T18:30:00.000Z,Europe/Paris,7
sdNFh7Z2GIflj0yrJwjv,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,60,10:00,2023-11-22T20:12:54.218Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,7,published,2023-11-22T09:00:00.000Z,Europe/Paris,2
sr4GfX9jras9MIi0YRyh,"187 Rte de Saint-Leu, 93800 Épinay-sur-Seine, France",FOOT IN FIVE - ÉPINAY-SUR-SEINE,90,12:00,2023-09-19T10:46:53.174Z,48.9552257,2.3328346,10,fSh9muNltcVTK0WIVstxyAAnx7V2,ChIJoUR0syFp5kcRUlStnwluaYY,15,canceled,2023-11-06T11:00:00.000Z,Europe/Paris,7
tDrcl93tueCOI1GX30gF,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,23:00,2024-02-06T12:22:56.460Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T22:00:00.000Z,Europe/Paris,6
tGtkPbwIELisRSTTpueA,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,19:00,2023-08-29T13:42:24.421Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T17:00:00.000Z,Europe/Paris,3
tQyrpO1wkyIEdaz9k3so,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,15:00,2024-02-06T12:22:12.877Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T14:00:00.000Z,Europe/Paris,6
tU9cA3jKbBiL0KUjyfUM,"5 Pl. de Beauval, 77100 Meaux, France",FIVE ARENA MEAUX ,90,20:30,2024-02-16T09:09:03.923Z,48.9539465,2.9154573,10,4K6djqUyJdTgGF3Q7nh7CXQHqVh1,ChIJ02bKSuih6EcRb796CXVbkVs,10,published,2024-02-16T19:30:00.000Z,Europe/Paris,5
uCAPXQpoQpir0ZokQDNk,"26 Rue Hélène et François Missoffe, 75017 Paris, France",LE FIVE Paris 17,60,17:00,2024-02-16T14:58:56.874Z,48.900032,2.3213449,10,V6mqbc9C8FNa1RQlUupjeoqOsZL2,ChIJ7eI8sFNv5kcR5xy52Wc57NU,5,published,2024-02-16T16:00:00.000Z,Europe/Paris,1
vBa8n8AX6onJTQKRzs0F,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,60,17:00,2023-11-22T20:13:48.554Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,7,published,2023-11-22T16:00:00.000Z,Europe/Paris,2
vEjV9SJYVSQA7UQcQFWW,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,20:00,2024-02-06T12:07:31.944Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T19:00:00.000Z,Europe/Paris,3
vM2R30T2Kp3r1DiG5LQv,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,20:00,2024-02-06T12:02:28.629Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T19:00:00.000Z,Europe/Paris,1
vSF2VABdJ0ySXWZUBo0A,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,12:00,2023-11-08T09:39:11.874Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-08T11:00:00.000Z,Europe/Paris,1
vVmrSV32vdXqu57tma5w,"113 Rue de Curembourg, 45400 Fleury-les-Aubrais, France",LE FIVE Orléans Fleury,60,15:00,2024-03-06T11:37:58.025Z,47.9415754,1.9358176,10,aK807pAjR0fYf1xp6STGgehCREy2,ChIJsYfwe3n75EcRnjpH9sw356Q,6,published,2024-03-06T14:00:00.000Z,heure normale d’Europe centrale,5
vYyvLIIPVk6xrda9LlUV,"51 Av. Roger Salengro, 93120 La Courneuve, France",LE FIVE Marville - La Courneuve,60,23:00,2024-02-29T14:20:07.197Z,48.9361223,2.3872592,10,1GfAHFfqO6dOj37bPrTRuDS5gnk1,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,10,published,2024-02-29T22:00:00.000Z,Europe/Paris,1
wPbvQwlFpJv8vUaCDhsj,"113 Rue de Curembourg, 45400 Fleury-les-Aubrais, France",LE FIVE Orléans Fleury,60,22:30,2024-03-06T11:42:41.844Z,47.9415754,1.9358176,10,aK807pAjR0fYf1xp6STGgehCREy2,ChIJsYfwe3n75EcRnjpH9sw356Q,9.5,published,2024-03-06T21:30:00.000Z,heure normale d’Europe centrale,1
wavBr0C8uB6NQKI1pule,"9 Av. de la Prte de Choisy, 75013 Paris, France",LE FIVE Paris 13,60,23:00,2023-09-02T11:42:36.526Z,48.8181615,2.3658793,10,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,10,published,2023-09-02T21:00:00.000Z,Europe/Paris,4
wtMYAo5a8w8UU6oRMkI8,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,17:00,2023-11-06T14:03:38.476Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-06T16:00:00.000Z,Europe/Paris,2
xOGlBjHRELddzOtjPUFl,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,22:30,2023-11-06T14:10:51.051Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,16.5,published,2024-01-10T21:30:00.000Z,Europe/Paris,2
xOgEGVJRYxtadJZEY27d,"10 Rue Henri de France, 95870 Bezons",LE FIVE Bezons,90,22:00,2023-08-31T14:18:45.726Z,48.91909,2.2093051,10,U3MriTZbPbTUEsU6RtRuHxDMKvg2,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,14,published,2023-11-01T21:00:00.000Z,Europe/Paris,1
ySCeIumrZm4pxc5Up3xD,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,13:00,2024-02-06T12:23:37.611Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T12:00:00.000Z,Europe/Paris,7
ya2BkzA0kH4Czi64W2KG,"Decathlon Village - La Petite Bastide, RN 8 Av. des Chabauds, 13320 Bouc-Bel-Air, France",Monclub Futbol,90,18:00,2023-09-07T05:42:05.425Z,43.4299152,5.4001974,10,CSTy9rmJRQSyWlqWuGiUhGpAGqf2,ChIJGbxxaamUyRIRgGvhHnhJStA,12,published,2023-12-05T17:00:00.000Z,Europe/Paris,7
ywnnKeZDmGld2rqrr5Tk,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,16:00,2023-08-29T13:37:20.672Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,10,published,2023-08-29T14:00:00.000Z,Europe/Paris,1
zcqSY3MXdmpmTFE7x9OO,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,10:30,2023-08-29T13:46:38.140Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T08:30:00.000Z,Europe/Paris,7
zdziLHwXOk5NU7M3Kiw6,"113 Rue de Curembourg, 45400 Fleury-les-Aubrais, France",LE FIVE Orléans Fleury,60,22:30,2024-03-06T11:44:59.424Z,47.9415754,1.9358176,10,aK807pAjR0fYf1xp6STGgehCREy2,ChIJsYfwe3n75EcRnjpH9sw356Q,9.5,published,2024-03-06T21:30:00.000Z,heure normale d’Europe centrale,5
zgLqyMoRwkaEZpAjhhkc,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,17:00,2024-02-06T12:22:23.531Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T16:00:00.000Z,Europe/Paris,6
zhAxPC2VJOY3vj3JQsaR,"Zone Europarc, 1 Rue le Corbusier, 94000 Créteil, France",LE FIVE Créteil,60,12:00,2023-09-05T13:07:48.829Z,48.7643086,2.4706522,10,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,11,published,2023-09-05T10:00:00.000Z,Europe/Paris,7
