DOC_ID,CENTRE,STATUS,PLACE_ID,LOCATION,DATE
MVsbuLwFouSoDW3CnlMq,Footiball - futsal ARLES,draft,ChIJ-eisyafYtRIRV-06tEm2VTo,43.6990926&4.6335339,2023-12-23T19:00:00.000Z
MW3ABwZhgP4MWyX3YfFK,UrbanSoccer - Puteaux,played,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-02T11:00:00.000Z
MW5DGpNooFXEdl7wXA6g,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-10-21T18:30:00.000Z
MWX37Ox9axpKme2SevZT,Gymnase Marcel Gentilini,played,ChIJT_UUP9AS5kcRs7PNdGQROYo,48.8851928&2.4695731,2023-10-02T18:00:00.000Z
MWcEti6jHBSMI7LUYqmi,UrbanSoccer - Toulouse Montaudran,canceled,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2023-12-20T19:00:00.000Z
MWm9Pivl2x9693ePUA0p,LE FIVE Montreuil,published,,48.8613036&2.4653095,2024-01-24T16:30:00.000Z
MWuMTR17VZTRwHNXzZ9k,LE FIVE Bezons,published,,48.91909&2.2093051,2024-03-22T11:00:00.000Z
MWxLVsy40Ph6FvezsMmW,Massilia Foot Indoor 2,published,ChIJxZ6UmMW-yRIRfYNGGPPJfIU,43.3266563&5.3836488,
MX7sVJXUC22jWAqjkHFm,LE PARK Complexe Multisports,played,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2024-01-16T19:30:00.000Z
MX8RBgoyI2hnGiWWN00K,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-06T19:30:00.000Z
MXBDsRMnOAMEEm3vk2Dk,Classico Foot,played,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-11-01T17:00:00.000Z
MXLE26i8hviBaCCacM1t,Top Ten,published,,48.8729106&2.6840919,2024-02-21T16:00:00.000Z
MXROTid3aWBP2NHw6FqA,Massilia Foot Indoor 2,played,ChIJxZ6UmMW-yRIRfYNGGPPJfIU,43.3266563&5.3836488,2024-01-20T19:00:00.000Z
MXXhK6sxU0RJlaWpgvQm,Top Ten,published,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-08T15:00:00.000Z
MXgGTVURxlh3H1uPqwFg,UrbanSoccer Evry,played,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-10-28T15:00:00.000Z
MXuuaYrrEVBAR23lRBRV,We Are Sports,draft,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,
MY18y2n7Y3XbeLFsxQpb,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-18T19:45:00.000Z
MY7FhEhoWVWSaYWRUxHE,Foot POWER 5,canceled,,48.960066&2.2061913,2024-02-05T17:00:00.000Z
MYOMDmrFfzwziThTB56W,LE FIVE Bezons,played,,48.91909&2.2093051,2023-11-23T17:00:00.000Z
MYQY5yK9p9FJXsFSqEYQ,LE FIVE Bezons,published,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190419&2.2117725,2023-09-22T16:30:00.000Z
MYkwjrIEppEiclnv0d7d,STADIUM FOOT 5 VILLAGE,canceled,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2023-10-12T16:00:00.000Z
MZDp8MbxnK7uqLVING1z,Foot POWER 5,played,,48.960066&2.2061913,2023-10-01T16:00:00.000Z
MZVaqEQ3WzFc3n9l5c4Y,UrbanSoccer - Puteaux,canceled,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-20T20:30:00.000Z
MZXrnnlHeAEjnrOEyQVW,Stade de la Tour aux Parachutes,played,ChIJbwsrhCpy5kcRca22Pnhr8MU,48.8175176&2.3643354,2023-10-24T10:00:00.000Z
MZadNEsFqqSd0tTveGw5,UrbanSoccer Orsay,played,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2023-09-26T19:00:00.000Z
MZjFJ3rWzBUzkqTjiPGy,UrbanSoccer Meudon,played,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2023-12-27T18:00:00.000Z
MZtdyiJH0161t0iFWerr,Top Ten,canceled,,48.8729106&2.6840919,2023-11-29T16:00:00.000Z
MZvy6ccuQHuMIHOTR7y8,LE FIVE Paris 13,draft,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-10-28T17:00:00.000Z
Ma4QK266mwu3MDmc4tpK,Le Puy Football 43,draft,ChIJzQiczkr69UcRH9uBv3IUCAs,45.0294521&3.8786982,2024-01-13T18:00:00.000Z
MaB1vwqitIyPOT9dhH9W,GOPARK INTERIEUR - Paintball et trampolines parc,draft,ChIJ2cJmdhf15kcRQ4mUOxIVzd0,49.045624&2.0799886,2023-12-19T18:00:00.000Z
MaHfcjEY0rTQKHTWH2Yp,UrbanSoccer - Puteaux,played,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-10-08T14:45:00.000Z
MaOd0EkclznjJNBWOcYe,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-08T18:00:00.000Z
Mai9WjpS2EgRlrDjBvwm,ZE FIV - FIVE DE MEAUX,canceled,,48.9539465&2.9154573,2023-09-13T15:00:00.000Z
MayLL8f8bzjoFOU4lhl3,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-12-04T17:00:00.000Z
MazEb8H1uRkkW9tlg0pR,Top Ten,played,,48.8729106&2.6840919,2024-01-22T16:00:00.000Z
Mb0F89DnAv4D14VFWb4t,Stadium Thiais,published,,48.7511024&2.3713455,2024-02-23T21:00:00.000Z
Mb495y69wOMILzhEaZ4M,Top Ten,played,,48.8729106&2.6840919,2023-11-07T16:00:00.000Z
MbKwn9EqlQwMOZJRJidT,Terrain n°23 du Parc Interdépartemental Des Sports de Choisy,canceled,ChIJvZZjB3515kcRzK_dHETXJkc,48.7699126&2.4314566,2024-01-20T09:00:00.000Z
MbRz7VXMrMXKEf9vPFSJ,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-25T19:00:00.000Z
MbSHNZ7COBOLjkhg2qjW,Stade de la Tour aux Parachutes,played,,48.8175176&2.3643354,2023-09-19T10:00:00.000Z
MbTKMoxLeqJwLtmOS5hM,LE FIVE Paris 18,played,,48.8978522&2.3700234,2023-09-22T15:00:00.000Z
MbU5myk07KnH4JasJV0n,UrbanSoccer - Lyon Parilly,canceled,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2023-12-23T19:00:00.000Z
MbY28l96HehN2KHhLRkO,LE FIVE Créteil,canceled,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-12-07T18:30:00.000Z
MbepX66aUkKHA8fdFUUo,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-05T15:30:00.000Z
MbexN6gjmHdKFrVGnv5O,UrbanSoccer - Asnières,published,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-09T11:30:00.000Z
MbhRacaLX7mwR3kkk3qr,Le Street Foot en Salle,canceled,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2023-11-08T19:00:00.000Z
MbuDiDx4GQ4ve0gtle0H,LE FIVE Paris 17,played,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-10-18T20:00:00.000Z
Mbx6Zz6CqwriJHoHcrUE,Foot POWER 5,published,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-09-28T16:00:00.000Z
MbzTtf2o9srGHOFuupv2,LE FIVE Champigny,published,,48.8194084&2.5251846,2024-03-15T16:00:00.000Z
Mc7BSblx4yr15yzLiC7X,UrbanSoccer - Toulouse Sept Deniers,played,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-12-06T21:00:00.000Z
Mc9woWEvp2eh4wWtUaG4,UrbanSoccer La Défense,published,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-19T18:00:00.000Z
McA0p38yhMo3zVw5hHDN,LE FIVE Paris 13,canceled,,48.8181615&2.3658793,2023-09-12T19:30:00.000Z
McGURyLVNzbjFUOFQl2l,UrbanSoccer - Porte d'Aubervilliers,canceled,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-12-17T18:00:00.000Z
McWicc9sb0rt7dECUdWo,LE FIVE Paris 13,played,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-11-27T18:00:00.000Z
Mciso8cdX5jkZFAeryLb,LE FIVE Paris 18,canceled,,48.8978522&2.3700234,2024-01-10T21:20:00.000Z
MdD8jqgcbQP7d7C49jrA,Stadium Thiais,canceled,,48.7511024&2.3713455,2024-01-23T18:00:00.000Z
MdDqvNx238TtHxcIUtfd,Foot POWER 5,published,,48.960066&2.2061913,2023-12-20T17:00:00.000Z
MdYT7xC5F8e5CtYF5GCp,UrbanSoccer - Porte d'Aubervilliers,played,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-26T17:00:00.000Z
MdjtwkW0KpFNHmQOrKHa,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-18T17:00:00.000Z
Me2K54NyDLAfVQN1dpy5,Parc Interdépartemental des Sports du Tremblay,played,,48.8281085&2.491365,2023-09-19T16:00:00.000Z
Me8bYPUI9oejxGusAXVE,Gymnase Dericbourg,published,ChIJpaQFZ6t25kcR_9A7lEqWW5w,48.77321569999999&2.3555436,2023-11-08T19:30:00.000Z
MeByDu2ueSXCmt5xTiXE,Stade André Vanco,draft,,43.7474834&7.419465599999999,
MeEPdp4IJQrG2xKbAeOP,UrbanSoccer - Lille Lezennes,canceled,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-09T20:45:00.000Z
MeKKqXea3wT8PGWxKWIm,Complexe Sportif de Stalingrad,played,ChIJ47vzHhdt5kcR-PFhwOE-3_c,48.8870917&2.4421613,2023-10-23T18:40:00.000Z
MegYRJbRDQuYFdsmaAlF,Z5 Aix,played,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-12-10T10:00:00.000Z
MehGetsfaIPh8EUqqiL4,Play Soccer,canceled,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-27T20:00:00.000Z
Meledu3RLfXhqD8SRIX5,UrbanSoccer - Quai d'Ivry,canceled,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-14T19:15:00.000Z
MeobcC4XzI2DB80aauqD,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-02T20:00:00.000Z
Mf1y2v0JxfpDMGjWT87g,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-18T17:00:00.000Z
MfDbFNSHSAbIbArn2RtB,UrbanSoccer - Toulouse Montaudran,draft,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,
MfGgZfzge7Ubag8L51Xd,Terrain de Draveil,played,ChIJ8TYAB93f5UcRtDLTkIEHl88,48.6889414&2.3919424,2023-12-24T09:00:00.000Z
MfT2LmtbZ6osdJZGyHRB,Mondial Soccer Martigues,played,,43.40826250000001&5.0265179,2023-09-02T17:00:00.000Z
MfaC2H1eTbbGUQdHZd4x,UrbanSoccer - Puteaux,canceled,,48.8836397&2.2312283,2023-09-02T16:00:00.000Z
MfaHmQWw9FdpMsW3tZMr,Play Soccer,played,,43.5512023&1.4098927,2023-09-08T18:00:00.000Z
Mfu5KER4sIk6EsuYqDVa,LE FIVE Bezons,draft,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,
Mg9GGhW4X21vfI0dmsGS,UrbanSoccer Guyancourt,played,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-11-01T18:30:00.000Z
MgIeQiOm6PGiJu4dKYSl,LE FIVE Paris 13,played,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-10-07T09:45:00.000Z
MgOhw519CneX9wnNsLhw,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2023-11-28T18:30:00.000Z
MgQKBynyaJwtnaR6xgVx,Top Ten,published,,48.8729106&2.6840919,2023-10-16T10:00:00.000Z
MgVFnx7WatSLIeR9ygRm,Halle des Sports Roger Ouvrard,canceled,ChIJuQZsj45m5kcR7G2POsvfmgE,48.95238459999999&2.2310211,2024-01-13T12:00:00.000Z
MgkG1lf3DFQEf4o429TW,UrbanSoccer - Toulouse Montaudran,published,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2023-09-28T20:00:00.000Z
Mh3uubbBPKQjhdNLb04C,UrbanSoccer - Lille Bondues,played,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-10-05T18:00:00.000Z
MhAwVpy5NWlyGef4gyO7,UrbanSoccer - Marne-La-Vallée,played,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-12-22T19:15:00.000Z
MhINACYXWNeUxiuJKP0P,UrbanSoccer - Porte d'Aubervilliers,canceled,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-26T09:45:00.000Z
MhR73OSYeCypUlXcpVkx,Play Soccer,canceled,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-22T16:30:00.000Z
MhSkb4Q55jKafRP95eIY,Le Street Foot en Salle,played,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2024-01-20T09:15:00.000Z
MheKxFcqF9R3xrJ5gWyG,F5 Foot Five,canceled,ChIJjUbM5G7A9EcRW3mlkrhyXxY,45.7857911&4.905926399999999,2023-12-09T18:00:00.000Z
MhgUyc60K0dbTcrg2Coo,Stade Élisabeth,played,ChIJkXj9tq5x5kcROlxynHzTh9o,48.8207737&2.3270972,2023-10-22T07:15:00.000Z
MhoDZ4ddQF94QwlMSx0V,We Are Sports,canceled,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2024-01-09T18:00:00.000Z
Mhp7EPjqtXcrdt9CFAYa,Stadium Thiais,published,,48.7511024&2.3713455,2024-03-21T11:00:00.000Z
Mi5woNZYulE0ZudbtN1c,Stadium Thiais,played,,48.7511024&2.3713455,2023-09-15T17:30:00.000Z
Mi7Po2AYsQ27LPg3vjdJ,LE FIVE Créteil,published,,48.7643086&2.4706522,2023-10-26T15:00:00.000Z
Mi7ryXGiUMDD8Cajxu9i,Top Ten,published,,48.8729106&2.6840919,2024-03-22T16:00:00.000Z
MiM4E9WhpX1Pt0M77DTi,Élite 5 Soccer,played,ChIJ5-jfdlZk5kcRYIaELgvikaM,48.9009153&2.2297275,2023-10-03T17:30:00.000Z
MiujctA8u5gxJUsdMFw3,LE FIVE Bobigny,published,,48.901553&2.4313304,2023-12-14T17:00:00.000Z
MiykwpThOTdXxOaaRcIx,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-12-05T09:00:00.000Z
Mj3S6rIiPdZoTU5OAAUY,FOOT INDOOR Marseille,canceled,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-11-02T20:00:00.000Z
MjDTlg1Aq1MQZhD2NTsu,Stade de la Tour aux Parachutes,played,,48.8175176&2.3643354,2023-09-05T09:50:00.000Z
MjEeif4WfTwTWRd8jywy,LE FIVE Paris 18,played,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-09-20T17:30:00.000Z
MjFD19vHGB3izk45FZhn,LE FIVE Marville - La Courneuve,canceled,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-11-24T20:30:00.000Z
MjN6fLUH6D2Yn0ANcITt,Classico Foot,played,,43.5945434&1.2911399,2023-09-07T19:00:00.000Z
MjP3ya0pe2dHS2Tokafo,Power Five,canceled,ChIJ6ULNmyh15kcRV9cjbnBjGr8,48.7301249&2.4343214,2023-10-18T19:00:00.000Z
Mk0aHU9OR6h8cAynKHAP,Cap Loisirs,played,ChIJ6xl7EP2irhIRG2TbDQazLzE,43.64393279999999&1.4791113,2024-01-13T09:50:00.000Z
Mk8RIJCuR04K4u86xOTZ,Stade Jacques Lenoble,canceled,ChIJoWAxwG9j5kcRyILHJ9xQVBs,48.8883428&2.1772335,2023-12-16T09:30:00.000Z
MkAzx6arGz2LSVkPirbd,Top Ten,played,,48.8729106&2.6840919,2023-11-13T16:00:00.000Z
MkDk8NmltsgJOGCsAjzG,LE FIVE Paris 13,published,,48.8181615&2.3658793,2024-01-11T22:00:00.000Z
Mkbs6mlaI0ApDe7nP8wN,Rue du Musée,played,ChIJ4ypzX6B15kcRFesay1dBJco,48.71676&2.39852,2023-10-08T08:30:00.000Z
Mkc3DWtKmDu0nkLKi4lS,LE FIVE Bezons,played,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2023-12-24T14:15:00.000Z
Mkd5YoVx1ptOkmaQOaar,UrbanSoccer - Asnières,canceled,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.921928&2.3068162,2023-09-19T19:00:00.000Z
Mki3ErNKSo8MBoLsaGHk,Complexe Sportif Charles Grimaud,played,ChIJodsyOg9p5kcRRi_hYN-Q1y8,48.9713714&2.3446416,2023-11-20T19:00:00.000Z
MkmPnT4fU4TpimSC3CKO,LE FIVE Paris 13,published,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-01-18T09:00:00.000Z
MkpUGwNtEGYljbfMTWeo,UrbanSoccer - Toulouse Sept Deniers,canceled,,43.6321552&1.411696,2023-09-03T17:00:00.000Z
Ml2EqZNbjD8Rr76AXb07,UrbanSoccer - Marne-La-Vallée,draft,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-11-06T18:45:00.000Z
MlPBKEoyEq5RFY8Aitr7,Top Ten,published,,48.8729106&2.6840919,2023-10-17T20:30:00.000Z
MlRVlKakablZna2VnDTw,LE FIVE Villette,played,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2023-11-11T14:00:00.000Z
MlaAsILo3HpMPELC74qa,Élite 5 Soccer,played,ChIJ5-jfdlZk5kcRYIaELgvikaM,48.9009153&2.2297275,2023-12-02T14:00:00.000Z
Mlj74YNrI01zK2dJdKsB,UrbanSoccer Guyancourt,played,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2024-01-06T12:00:00.000Z
MlvTJuImtr3uVZygRayO,Foot POWER 5,published,,48.960066&2.2061913,2023-09-18T19:00:00.000Z
MlvYg0RnbbeIizFQbBxO,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-10-03T17:00:00.000Z
Mm2YLaOrQpHtzBVZ0Z3Z,Top Ten,published,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-01-28T19:00:00.000Z
MmOj3twx4CnpxxJHgHNR,LE FIVE Créteil,played,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-09-26T17:00:00.000Z
MmTset7IDwKzBjP4wLty,UrbanSoccer Evry,canceled,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-12-27T20:45:00.000Z
MmUUyrZzYZ6rgs9CU3Ad,Stade des Guilands,canceled,,48.8625246&2.4273234,2023-08-19T07:30:00.000Z
Mmf0d2bxxj0hhfuOBu6w,Stade Suzanne Lenglen,draft,,48.83045&2.2690241,
MnK9BZfRih4WK19Ac5cH,NEUILLY PLAISANCE SPORTS,draft,ChIJ0xtBBXAT5kcR2hMmUfntfFE,48.8561671&2.5160594,
MnZeN3hMzTT0yJ2ciRXc,LE FIVE Paris 17,played,,48.900032&2.3213449,2023-12-22T16:00:00.000Z
Mnan9GzrvicwRheojkCm,UrbanSoccer Orsay,published,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2023-10-20T17:00:00.000Z
Mnvgu6R3S4JqdErWttbc,LE FIVE Marville - La Courneuve,published,,48.9361223&2.3872592,2023-09-18T10:00:00.000Z
Mo1qb65MuxZiV6QOEmkg,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-08T17:00:00.000Z
MoMpCPD9zGVzk8TnG2Q8,LE FIVE Paris 18,played,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-03T20:15:00.000Z
MoXVmqOy8lOWAjv4YZic,UrbanSoccer - Puteaux,played,,48.8836397&2.2312283,2023-09-11T16:30:00.000Z
MoqegfeMVU8m2FTwyWXH,UrbanSoccer - Quai d'Ivry,published,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-27T09:30:00.000Z
MoyoHC3X7hj4cQSIRslt,LE FIVE Bezons,canceled,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190419&2.2117725,2023-09-28T17:30:00.000Z
Mp65qGcpZONTpmL0FiKe,Stade de la Poterne,published,ChIJNX0GHvZ35kcRwSp1zW1FHl8,48.7354688&2.270022,2023-09-24T09:00:00.000Z
Mp7qTF6HGyqAgC9L1l64,LE FIVE Morangis,draft,,48.692672&2.3192811,2023-09-06T18:00:00.000Z
Mp8BCPhAVmPW4SwfgAN9,Élite 5 Soccer,canceled,ChIJ5-jfdlZk5kcRYIaELgvikaM,48.9009153&2.2297275,2024-01-21T11:00:00.000Z
MpAnVBmxqBcBK1L4rYld,Foot POWER 5,played,,48.960066&2.2061913,2023-10-05T16:00:00.000Z
MpDCfO48reZWeSZbhPzX,UrbanSoccer Orsay,canceled,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2023-12-17T14:00:00.000Z
MptJV5IEXeNT8iPllY4a,Monclub Futbol,played,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-10-03T19:30:00.000Z
MpwLlkbAGYPOzxVhHcjc,Stadium Thiais,published,,48.7511024&2.3713455,2024-03-18T16:30:00.000Z
Mq1ivRNfdPeRIYPp4OLa,LE FIVE Montreuil,canceled,,48.8613036&2.4653095,2023-09-17T17:00:00.000Z
Mq36Pe70wsQuUu7WG3Zn,Stade Élisabeth,played,ChIJkXj9tq5x5kcROlxynHzTh9o,48.8207737&2.3270972,2023-12-06T18:00:00.000Z
MqD5l1sUeb9HAoOwSWKv,Foot POWER 5,published,,48.960066&2.2061913,2023-11-28T17:00:00.000Z
MqNgWDRRGpTimWUmFQ2z,Stadium Thiais,published,,48.7511024&2.3713455,2024-03-10T09:30:00.000Z
MqeJ92ysKjfIzU5R197n,Top Ten,published,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-12-23T21:30:00.000Z
Mqjr5gibJp2KJ99qU5ZF,LE FIVE Orléans Ingré,published,ChIJzUFPDv_v5EcRG6gmhm_t_HA,47.9057474&1.8536754,2023-10-05T16:00:00.000Z
MqlpWGSZnL99HOUrJZ0D,Stadium Thiais,published,,48.7511024&2.3713455,2024-03-04T21:00:00.000Z
MrAvjM9EJqzQmORrmyet,UrbanSoccer - Puteaux,played,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-06T17:30:00.000Z
MrIZ5MMhr69tHol0FfrI,We Are Sports,played,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2023-12-14T18:00:00.000Z
Mrz0gkQwFFOq6fUAnfHa,UrbanSoccer - Lyon Barolles,canceled,ChIJN4l-IC3v9EcRf9QJKIVC_aY,45.6837539&4.7725939,2023-10-04T17:00:00.000Z
MsZ1ilKrSdNrQjCWrKTC,LE FIVE La Rochelle,published,ChIJAYcXu5xNAUgRiFOwJiUbggQ,46.16183179999999&-1.0915968,2023-12-14T13:00:00.000Z
MskNZVfMD1EW0NXRMkcD,Terrain de Draveil,played,ChIJ8TYAB93f5UcRtDLTkIEHl88,48.6889414&2.3919424,2023-12-31T09:00:00.000Z
MspDxRqH42ZzHNaVUJKO,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-25T11:30:00.000Z
MstY38chP6PACpmMO9ZK,Monclub Futbol,canceled,,43.4299152&5.4001974,2023-09-03T16:00:00.000Z
Mt48NJrZpOEjQK6iA51P,Stadium Thiais,played,,48.7511024&2.3713455,2023-12-22T17:00:00.000Z
Mt8eG4lLkRZnCwTn2lKd,UrbanSoccer Orsay,canceled,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2023-11-24T19:00:00.000Z
MtMG2e6eSoNlRoAMCpP6,LE FIVE Bezons,published,,48.91909&2.2093051,2023-09-28T16:00:00.000Z
MtciNnwEXTrnsuZVWs1n,City Stade - Ivry,played,ChIJkcqlrnhz5kcRYDm_fAMKBxo,48.8172947&2.3926639,2023-10-29T08:20:00.000Z
MtlweFFkcyfji0zdA2W9,Z5 Aix,played,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-05T10:30:00.000Z
MtqZ9cD7uSJPymln7rkz,FOOT IN FIVE - ÉPINAY-SUR-SEINE,canceled,,48.9552257&2.3328346,2023-12-19T17:00:00.000Z
MtuPicSNEyIucxlb5z2o,Top Ten,published,,48.8729106&2.6840919,2024-03-14T16:00:00.000Z
MuAgArKB4eCBD3Ge8hnW,UrbanSoccer La Défense,published,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-28T09:45:00.000Z
Mum3xhKwHhvAZU5Tr5Rf,Stadium Thiais,published,,48.7511024&2.3713455,2023-11-06T15:00:00.000Z
MusIUUtQNQ9R16yBgZ2S,UrbanSoccer - Lyon Parilly,played,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2023-10-15T16:15:00.000Z
MuxzrZTUQ20xRVLMOtyb,UrbanSoccer - Quai d'Ivry,draft,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,
MvE1hYoH9izkYatxg2xF,FIVE ARENA MEAUX ,published,ChIJ02bKSuih6EcRb796CXVbkVs,48.9539465&2.9154573,2023-10-10T17:00:00.000Z
MvUIUT2fsUrWRzDnH2Qd,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-05T09:30:00.000Z
MveT0PWL0KhBj0OGuxY2,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-12-23T17:30:00.000Z
MvqFQjYxfJbfcmieWr77,LE FIVE Paris 18,draft,,48.8978522&2.3700234,
Mw4HQDp9FNw67tftGzlV,Foot POWER 5,canceled,,48.960066&2.2061913,2024-02-28T17:00:00.000Z
