DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED
UTJ7FGGWAx8gMu6kUXYY,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-06T18:00:00.000Z,60,10,public,false,,,pL0skPQs4CYYVXb682MCC9jXu8K2,10,10,2,0,0,0,0
UUImLnAzhLwrBxcIfZl9,UrbanSoccer - Lyon Barolles,canceled,captain,ChIJN4l-IC3v9EcRf9QJKIVC_aY,45.6837539&4.7725939,2024-02-10T16:30:00.000Z,60,10.5,public,true,Détente,2,CtNFqr0EPoVhchQqBoufnZrvWU33,10,10,0,0,0,0,0
UVUETSdft1pEdpj3ep6d,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-02-07T19:00:00.000Z,60,14,public,true,Détente,3,vWGFCRSBU3g6tQzkMBAyMRNgoBO2,10,10,0,0,0,0,1
UVcfl9Vl7zOMFELjRxPK,Cap Loisirs,canceled,captain,ChIJ6xl7EP2irhIRG2TbDQazLzE,43.64393279999999&1.4791113,2024-02-07T17:30:00.000Z,90,8,public,false,Détente,2,IGpZvMdua4SB7wycMbxGc5KpLHl2,5,10,0,0,0,0,0
UW9u6RoBu2kDNx2BB0BX,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-02-12T11:00:00.000Z,60,7,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,1,10,0,0,0,0,1
UXSUJvb1UCIHrH2lnMdV,Top Ten,played,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-02-06T20:00:00.000Z,90,15,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,10,10,3,0,0,0,0
UXk7eIuVtQhn1h9cdf8a,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-02-08T18:00:00.000Z,60,13.5,public,true,Détente,3,rDYkT3Wkesf08FlaHx5KMRIUqB82,10,10,0,0,0,0,1
UYG1nji9kcZUc6fQCmuJ,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-02-13T16:00:00.000Z,60,7,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,2,10,0,0,0,0,0
Ua2p05JGK1QvGuPPBhBL,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-28T14:00:00.000Z,90,15,public,false,Competition,4,NsgPug7Ms8ZYEqfUVAIOfJ8QsJY2,10,10,0,0,0,0,0
Ua4X3zaSqtQnyA3wVath,LE FIVE Morangis,played,captain,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2024-02-12T19:00:00.000Z,90,14,public,false,Détente,3,lBFghTuY8xaZaCC6cZb6QQm3T0A3,10,10,1,0,0,0,2
UaDH42UHgc7DJvkxFECZ,LE FIVE Paris 17,published,pro,,48.900032&2.3213449,2024-02-15T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,10,10,0,0,0,0,4
UaU4RgqsKOARepg7UVLr,Footbox,published,pro,,48.9022789&2.582647,2024-03-03T16:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
UaWquOKew0IupxdFy02T,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-02-04T11:50:00.000Z,90,7.5,public,true,Compétition,3,0ULOPK5ImBfpxej91rstBWktcS03,10,10,2,0,0,0,0
UajLgeCyWu2uuPu6RiQC,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-02-02T20:30:00.000Z,90,13.5,public,true,Détente,4,TjGDzFudrqOi7iaBTjiVmvkMlyY2,10,10,3,0,0,0,0
Ub3CnkxBxlgBO7lzAK4w,LE FIVE Villette,published,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-02-14T11:00:00.000Z,60,4.9,public,false,Détente,4,mhT59AVfAcbz8MNwdiRo05xPxc92,10,10,0,0,0,0,1
UcHE7ztnhRZoc61tb5Sd,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-02-21T14:00:00.000Z,90,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
UdermOWSIEVwCLI6T2DZ,LE FIVE Bezons,published,pro,,48.91909&2.2093051,2024-03-03T19:00:00.000Z,90,15,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,0,10,0,0,0,0,0
UeZ3G7njZmyTXGAp1zYh,Le Street Foot en Salle,played,captain,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2024-01-31T20:00:00.000Z,60,11,public,false,Détente,2,76YZWwA4HoUFuVSt6tlq1D1B1tk2,10,10,2,0,0,0,0
UiEUrhU73ECWWo9LkgyO,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-03T19:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
UioapwuuVN7uUiMXuDru,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2024-02-02T17:00:00.000Z,60,11,public,false,Détente,2,XBBWsXbbIYTDG9Qi2SzCtmOQIxG2,10,10,1,0,0,0,0
UjcKoModZoaYDarJRUKd,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-07T20:00:00.000Z,60,10,public,false,,3,8LtkeOuZHeePxfkXdNPmQSr7V9L2,10,10,2,0,0,0,0
UjlKc9x3SWizOulPXpH0,LE PARK Complexe Multisports,canceled,captain,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2024-01-21T19:30:00.000Z,90,15,public,false,Détente,3,ubSO3rExfRY507GfG7qz7LWy5jC3,10,10,0,0,0,0,0
Ujwte03UX9o3sEnspkpE,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-23T18:00:00.000Z,60,13,public,true,Chill,2,bkfhj1BgTbR0P9Am0qQlLeNK2QG3,10,10,3,0,0,0,1
UkHx6YPXbsMmxLT1riAq,Monclub Futbol,published,pro,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2024-01-24T19:30:00.000Z,60,10,public,false,,,CSTy9rmJRQSyWlqWuGiUhGpAGqf2,1,10,0,0,0,0,0
UkuA921IkF4mljOUnJ4H,LE FIVE Bezons,played,pro,,48.91909&2.2093051,2024-02-09T16:30:00.000Z,90,10.5,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,10,10,9,0,0,0,5
UmNsDrBs1NgRElEdy9oi,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-02-07T21:15:00.000Z,60,13.5,public,true,Détente,3,xhKdNjTjRxWfX7o0pLIcqpPjl7E3,10,10,1,0,0,0,1
UmzUUGihuA55WtmmRLGZ,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-02-08T20:00:00.000Z,60,15,private,true,Chill,2,NA7GMvlZOtdqP8Hk07p0AyAEbnh1,10,10,0,0,0,0,0
UnNSQS6trIxTMKk5IAbi,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-02-12T21:30:00.000Z,90,11,public,true,Compétition,5,WkdYSBHZbRWR87pmgtkaAzclCOr1,10,10,5,0,0,0,3
UnWnLOeSCNF2yrDwUsGq,Top Ten,published,pro,,48.8729106&2.6840919,2024-01-22T21:30:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
UpgymrYdsTh6cLMs2suP,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-02-10T09:00:00.000Z,90,16,public,true,Détente,2,WozX8lfYg6PrX62FwEtrw2kTHIj1,10,10,3,0,0,0,0
UqH2vdYD08aN8iqY3cFI,Top Ten,published,pro,,48.8729106&2.6840919,2024-02-22T11:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
UqcZvgQ6qkLqVP8HdGzo,LE FIVE Paris 13,canceled,pro,,48.8181615&2.3658793,2024-01-26T22:00:00.000Z,60,10,public,false,,,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,0,10,0,0,0,0,0
UroXidPP9HAW1DLpB3nl,LE FIVE Créteil,published,pro,,48.7643086&2.4706522,2024-02-14T16:00:00.000Z,60,7,public,false,,,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,0,10,0,0,0,0,0
UsXVwZca8zJ3dxwlzkvZ,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-01-23T21:30:00.000Z,90,7,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0
UscUtP8UeI8KW0DxezSW,LE FIVE Paris 13,canceled,pro,,48.8181615&2.3658793,2024-01-25T22:00:00.000Z,60,10,public,false,,,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,0,10,0,0,0,0,0
UtOj9hnrbIQnO3L2fsBv,LE FIVE Paris 17,canceled,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-02-09T21:30:00.000Z,90,7.5,public,true,Détente,3,Rr3AS7V02egLsgPCKF7XB6hPl2W2,5,10,0,0,0,0,0
UtYXVXat6Mz1KvTTRowP,UrbanSoccer - Porte d'Aubervilliers,draft,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-02-08T11:30:00.000Z,60,,public,false,,,28xvNfFJPDQRVrMAtQqmfDdQwX23,0,0,0,0,0,0,0
Uu1BcukbrUUpB4zHlsKv,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-02-01T18:30:00.000Z,60,10,public,false,Détente,3,tNI5PAPgX0MDq6T4GlwP3d2ndaO2,10,10,0,0,0,0,0
UuR0yw2z9TsxE7pZg7bD,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-03-11T22:00:00.000Z,60,8,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
Uv4rrWb1cNf6SiwOA4iq,Top Ten,published,pro,,48.8729106&2.6840919,2024-02-16T16:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,10,10,0,0,0,0,6
UvTVrcLZjE6cjABqzI1R,LE FIVE Carrières-sous-Poissy,played,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468144&2.0230574,2024-01-25T18:00:00.000Z,60,9,public,false,Détente,3,h62E33HrMQPJ3gWgWKcnmyRZG002,10,10,2,0,0,0,1
Uvg4wIb6obNoPrAcFEeD,Top Ten,played,pro,,48.8729106&2.6840919,2024-02-08T16:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,10,10,9,0,0,1,9
UvkqUhqQhTsJzZFuFBcm,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-09T15:00:00.000Z,90,12,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
UwM13sgDKXMQYoKVVWIf,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-29T18:00:00.000Z,60,14,public,true,Détente,2,QXoq4H9djtPxuREwepupwzjtRNA2,10,10,3,0,0,0,0
UwvnMKNRXCCI8RMQFB7K,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-20T17:00:00.000Z,60,8,public,false,Compétition,4,FTL8x7HcDKdotSu7Ve4etKLD5Bj1,7,10,0,0,0,0,0
UwyXMBsiGBUmsUyAh8Db,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-02-09T18:30:00.000Z,90,15,public,false,Détente,3,nw7OtPvvibZLVMCBi0qlsCY7msf2,10,10,0,0,0,0,2
UxAA4xz1OHfP3IUJVmCq,Speed Soccer Five,published,pro,,48.7360598&2.315058,2024-02-12T17:00:00.000Z,90,13,public,false,,,MkTJljXziPXBdRdijccndMLBNCC3,0,10,0,0,0,0,0
UxCEowRwRjDhBz4TxR6d,Kinshasa,published,pro,ChIJi2oG_jAxahoRjTdSH05-ixY,-4.3032527&15.310528,2024-01-21T11:20:00.000Z,60,12,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0
Uxskdo9UJvoAQjfHRM35,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-02-04T14:30:00.000Z,60,5,public,true,Détente,3,G4COw6sO8KWQn9J4FyP2Iudzz6r1,10,10,0,0,0,0,0
UyCxTRUQoFUaht2xysrY,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-25T20:15:00.000Z,60,14.5,public,true,Compétition,3,1CFh6t2f5UazSJwlC4OFZyh3EoV2,9,10,0,0,0,0,0
UzZwDxEK7uBESb6OKi1q,Stade Robespierre,played,captain,ChIJrSdPdLpk5kcRTIf7gmbAvcU,48.8692482&2.2034218,2024-02-10T10:00:00.000Z,90,5,public,false,Compétition,4,uK7KAxZFpwZeIpiBLR7VWDgp0qF2,10,10,8,0,1,0,0
V0771Lo2xVX9pzgd70r0,Footbox,published,pro,,48.9022789&2.582647,2024-02-26T18:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
V0VYmcclTBiq3ThcKVLA,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-31T21:00:00.000Z,90,14,public,false,Compétition,,k5uV0OgfsbfK3rA84puHJKDRlxl1,11,12,0,0,0,0,0
V1502eBELBaQfVM7VQka,Centre Sportif des Poissonniers,played,captain,ChIJMdytuYtu5kcREZQcK0sSFXY,48.900279&2.3489035,2024-01-29T18:15:00.000Z,90,,public,false,Compétition,5,1LDJWrjBcJPRiS8a2m1todvXiJM2,14,14,3,0,0,0,9
V1FNw7Ym7vPmaiePaO50,LE FIVE Bobigny,canceled,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-01-28T18:30:00.000Z,60,10,public,false,Détente,2,USaCK7pN0XTY5Okc5UHef9ssP702,3,10,0,0,0,0,0
V1MXfZZH1Cu5FDOKFQcf,Arena Club,played,captain,ChIJeWJWRjYvw0cRbnJR4ZXAKMA,50.7696017&3.1236104,2024-01-30T18:15:00.000Z,60,8.5,public,false,Détente,3,gYtFqSj0PydNaTTSfkvDaSMqvqc2,10,10,8,0,0,0,0
V1To5Yhv9GLq5W6XZwQM,Gymnase Rosalind Franklin,published,captain,ChIJeUB7Xqlz5kcR_akj6eEkBmk,48.8095385&2.4035959,2024-01-21T09:30:00.000Z,120,,public,false,Détente,2,RPBkJhlCOXYsBalhtCn3yAwbtgp2,11,12,0,0,0,0,5
V1rJges7UjOI9Fpc3Z1B,UrbanSoccer - Lyon Parilly,played,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-01-21T15:30:00.000Z,90,11,public,true,,3,E5fK2eoccOOKip0hDn8IgzZO4NF2,10,10,2,0,0,0,1
V2xKUP7fEhkfmBIrxChn,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-20T09:10:00.000Z,90,13.5,public,true,Détente,2,G0BVwfK7ILRPJDEu8iqgp56qtSJ3,10,10,3,0,0,0,1
V4MXBGo4TuC5k6kZfFhO,LE FIVE Paris 17,published,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-23T14:00:00.000Z,60,5,public,true,Détente,2,AYTk38sx2rX4hEwdYkjp3a2yFTA3,8,10,0,0,0,0,1
V4e1dea8NG0OYAJtn2ec,Top Ten,published,pro,,48.8729106&2.6840919,2024-02-06T21:30:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
V5tbJmxqToNK3eRq4yBV,AS Ermont (Amicale Sportive Ermont),canceled,captain,ChIJ9y9jk6Nn5kcRnRa4fDjVo-A,48.9952415&2.2504249,2024-01-30T19:00:00.000Z,120,,public,false,Compétition,5,6JXgCR5so6fABA4AmJERaIczAbm1,10,14,0,0,0,0,0
V6XNFyYrEX1wCRQYKqF2,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-02-03T19:30:00.000Z,60,11,public,true,Détente,3,pYVfbqcKlAW1PNHKRMANa0PiGrq2,10,10,0,0,0,0,0
V7e7X9FIspw6uRs2KNoW,Top Ten,published,pro,,48.8729106&2.6840919,2024-03-10T11:00:00.000Z,90,15,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
V9JtVQZx5nyppHptxQkw,Gymnase Henri Wallon,published,captain,ChIJEzBEjZBm5kcRnjnyKOb5TGU,48.9507133&2.2239801,2024-02-11T09:10:00.000Z,90,,public,false,Détente,3,hNL25FRWJwW78vTlyGpURjafpL13,9,10,0,0,0,0,0
V9o6jYl7jmmZsAw1af4N,Foot-Max Argenteuil,canceled,captain,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501569&2.2093741,2024-01-31T19:00:00.000Z,120,16,public,false,Détente,4,NyMT5g5AbvWGj0dtepGfP8wkKCQ2,9,10,0,0,0,0,0
VATSRpSkAR895bPoBVLE,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-03-05T09:00:00.000Z,60,7,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
VB5KNlbL3UweXEWJ5sMV,Antony,played,captain,ChIJf8cFRhF35kcR0D6LaMOCCwQ,48.759255&2.302553,2024-01-21T07:30:00.000Z,90,10,public,false,Détente,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,0,0,0,0,0
VB9ifVnekJVL7sINcL0w,LE FIVE Bobigny,played,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-02-01T18:00:00.000Z,60,10,public,false,Détente,,wxEDIpT20XdSCWDMwixmIQ1QuKA2,10,10,0,0,0,0,0
VBmks2QFke4pPfmTtS6C,Parc Interdépartemental des Sports du Tremblay,played,captain,,48.8281085&2.491365,2024-01-25T14:30:00.000Z,90,,public,false,Compétition,4,OKSK9YmBnhPYPn6fchCcUo9A2Mt2,16,16,0,0,0,0,2
VBvK6deT1ES9vJFoPvC9,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-03-04T22:00:00.000Z,60,8,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
VCrVpuVPSrd2AMNQ5nTo,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-01-29T17:00:00.000Z,90,5,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0
VEnMa2OvmJltVFYij6Tt,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-02-21T18:00:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
VExI3o5P9fJKe8EU3ZBS,Sport dans la Ville Rhône-Alpes,played,captain,ChIJoUEDcmvr9EcRILCz6hDCQ2o,45.7811703&4.8081568,2024-01-31T18:30:00.000Z,60,9,public,false,Compétition,4,goWfR3BnnZZsX9KXGB8YEVCj6rv2,10,10,3,0,0,0,2
VFCwGuxrgvV6ChzXwYlo,Kinshasa,published,pro,,-4.3032527&15.310528,2024-02-25T11:23:00.000Z,90,12,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0
VFI9UpoDNtZsY6bSXuUF,LE FIVE Paris 17,played,pro,,48.900032&2.3213449,2024-02-09T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,10,10,10,0,4,0,8
VGGudzI45JnLIX50mFNY,Stade Municipal Guy Môquet,played,captain,ChIJR4npU45w5kcR31mOzMmoOwA,48.8087472&2.2873094,2024-02-06T11:00:00.000Z,90,,public,false,Détente,3,rzC8A0bd4afb9AWrHKlCPT9461y1,18,18,7,0,0,0,1
VGpsu8x8qYoMA55SZnXa,Top Ten,published,pro,,48.8729106&2.6840919,2024-03-06T16:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,1
VHhoDYazXACBB8N8tBjo,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-27T14:45:00.000Z,90,20,public,true,Détente,2,4TCuyh579nV4PMuWpCLsbfrWQ3z1,10,10,2,0,0,0,4
VI3CRJKdhT3hbg809WjJ,Footbox,published,pro,,48.9022789&2.582647,2024-02-23T14:00:00.000Z,60,7,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
VIDNh1bELxTIFxdj60cC,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-01-22T19:30:00.000Z,90,13,public,false,Détente,3,fZqqBviIBiSg9OzpFtxc36g9he42,10,10,5,0,0,1,0
VIPQ3s2Fcm63eWqAz7Ik,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-31T16:30:00.000Z,90,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
VIRgC3jaG7oLZzApkdcE,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-02-22T17:00:00.000Z,90,5,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0
VIthBFWjIvpDgWxhXKgv,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-02-07T20:00:00.000Z,60,12.5,public,true,Détente,3,raz95wekFvUqEJGSVcEUtkkZyUT2,10,10,4,0,0,0,2
VJD8LthFdIVcoy0WAlsW,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-01-27T21:00:00.000Z,120,20,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
VJKcIAiZiERUsrLRm091,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-10T11:15:00.000Z,60,13,public,true,Détente,3,CatTCKi9TudRczfwGTDDZ9CqT1A3,10,10,1,0,0,0,1
VJrVAq2hdaqs35gS5Iyj,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-09T19:00:00.000Z,60,15,public,true,Détente,4,vQZmIv4IM3cPqh4UyJZxEgLFaU13,10,10,2,0,0,0,0
VJrvKWWgOEoUNUf1QM8a,Stade Élisabeth,played,captain,ChIJkXj9tq5x5kcROlxynHzTh9o,48.8207737&2.3270972,2024-02-07T18:00:00.000Z,120,2,public,false,Compétition,5,8i5faoQkJ4YSkhRB5skPBLiEh1G3,16,16,5,0,0,0,2
VJtcx6dPz0rgB766bVzf,STADIUM FOOT 5 VILLAGE,played,captain,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2024-02-04T18:00:00.000Z,60,10,public,false,Détente,3,MKjoGJESIIfNKw5sH93VODBuvLv2,10,10,4,0,0,0,0
VKacenuswY1BqCDl3i59,Stade Élisabeth,played,captain,ChIJkXj9tq5x5kcROlxynHzTh9o,48.8207737&2.3270972,2024-01-24T19:50:00.000Z,60,,public,false,Détente,1,8i5faoQkJ4YSkhRB5skPBLiEh1G3,14,14,2,0,0,0,0
VKc97bham5xxdnprdkDR,Footbox,published,pro,,48.9022789&2.582647,2024-02-18T21:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
VNAn0IBi9gsErbBYRuro,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-01-28T11:00:00.000Z,90,10,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0
VQXZfBgG4QFwNSndPIU9,Top Ten,canceled,pro,,48.8729106&2.6840919,2024-02-09T21:30:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,1
VR6bZOH6WKJQu80uZUKQ,Footbox,published,pro,,48.9022789&2.582647,2024-02-14T22:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
VRKiy0cse7eOVFhq9KNt,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-02-12T19:30:00.000Z,60,9,public,false,Détente,,sh3Ti8wQWbeLpHkq0e0tZXci8IJ3,10,10,4,0,0,0,0
VRthQd3GEOcEHIrv7dSL,FOOT INDOOR Marseille,played,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2024-02-08T19:30:00.000Z,60,10,public,false,Détente,4,j4s0Xi0PCtSGOsocXlMoiqSMPJb2,10,10,4,0,0,0,3
VSl0jayaM1IZVrZz0jgW,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-01-31T09:00:00.000Z,90,10.5,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
VTqR18eL9ruGc318JaRs,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-02-10T15:30:00.000Z,90,14,public,false,Compétition,3,8z69joeXgRXkGFP3TNv4gKoMtiy1,4,10,0,0,0,0,0
VU6diSNKFpOtTVORSwqO,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-02-09T16:30:00.000Z,90,10,public,false,Compétition,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,1,10,0,0,0,0,0
VUAC2TqXpOK7wO1DCjgD,Massilia Foot Indoor 2,canceled,captain,ChIJxZ6UmMW-yRIRfYNGGPPJfIU,43.3266563&5.3836488,2024-01-25T19:00:00.000Z,60,9,public,false,Compétition,3,Eb81jThcRtagWIKQNgsPlp9klkB2,9,10,0,0,0,0,0
VUY5lFp4I6rrqximSugz,LE FIVE Créteil,published,pro,,48.7643086&2.4706522,2024-01-22T16:00:00.000Z,60,7,public,false,,,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,0,10,0,0,0,0,0
